dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
0.3,0.28,0.957894737,1,2,no,no,no,yes,3.200000048,1,yes,no
0.35,0.18,0.796875,1,1,yes,no,no,yes,4.300000191,0,no,no
0.23,0.23,0.621359223,1,2,no,no,no,yes,3.200000048,1,no,no
0.23,0.21,0.646153846,1,2,no,no,no,yes,3.099999905,1,no,no
0.36,0.24,0.8,1,2,no,no,no,no,2,0,no,no
0.28,0.28,0.683760684,1,2,no,no,no,no,3.200000048,0,no,no
0.33,0.17,0.771428571,6,1,no,no,no,yes,10.60000038,0,no,no
0.31,0.26,0.739130435,6,2,no,no,no,no,3.099999905,0,no,no
0.04,0.04,0.489130435,2,1,no,no,no,yes,10.60000038,1,no,no
0.35,0.34,0.6,1,1,no,no,no,no,3.200000048,0,no,no
0.22,0.17,0.397435897,2,1,no,no,yes,yes,3.200000048,1,no,no
0.26,0.25,0.714285714,4,2,no,no,no,no,3.200000048,0,no,no
0.29,0.23,0.8,2,3,no,no,yes,no,3.900000095,1,no,no
0.31,0.26,0.681528662,1,2,no,no,no,yes,1.799999952,1,no,no
0.32,0.17,0.780645161,3,1,yes,no,no,yes,4.300000191,0,no,no
0.38,0.12,0.788888889,4,3,no,no,no,yes,3.200000048,1,no,no
0.34,0.25,0.862660944,2,1,no,no,no,no,3.099999905,0,no,no
0.34,0.31,0.683636364,1,1,no,no,no,no,1.799999952,0,no,no
0.29,0.29,0.455172414,1,1,no,no,no,yes,3.200000048,0,no,no
0.31,0.27,0.856557377,1,2,no,no,no,yes,3.200000048,0,no,no
0.22,0.21,0.744680851,2,1,no,no,no,no,1.799999952,0,no,no
0.34,0.28,0.666666667,1,2,no,no,no,yes,1.799999952,1,no,no
0.31,0.15,0.736363636,1,1,no,no,no,yes,4.300000191,1,no,no
0.31,0.24,0.666666667,2,1,no,no,no,no,3.099999905,0,no,no
0.23,0.23,0.543478261,1,2,no,no,no,no,3.599999905,1,no,no
0.47,0.11,0.901886792,1,1,no,yes,yes,no,3.200000048,0,no,yes
0.42,0.3,0.904411765,2,2,yes,no,no,yes,3.900000095,1,no,yes
0.39,0.33,0.93877551,4,2,no,no,no,no,4.300000191,1,yes,yes
0.42,0.28,0.902439024,1,2,no,yes,no,yes,3.200000048,1,no,yes
0.39,0.28,0.751515152,1,2,no,no,no,yes,3.200000048,1,yes,yes
0.33,0.2,0.846153846,1,1,no,no,no,yes,4.300000191,1,no,yes
0.28,0.23,0.695364238,3,1,no,no,yes,yes,3.200000048,1,no,yes
0.52,0.31,0.735483871,1,2,no,no,no,no,2,1,no,yes
0.07,0.02,0.772727273,1,2,no,no,no,no,3.599999905,1,no,yes
0.44,0.27,0.904347826,2,2,yes,no,no,yes,3.200000048,0,yes,yes
0.36,0.27,0.885416667,2,2,no,no,no,no,4.300000191,1,no,yes
0.42,0.28,0.620689655,2,2,no,yes,no,yes,3.599999905,1,no,yes
0.44,0.28,0.790909091,3,2,no,no,no,yes,3.900000095,1,yes,yes
0.46,0.43,0.8,5,2,no,no,yes,no,10.60000038,0,no,yes
0.47,0.33,0.954198473,5,2,yes,no,no,no,1.799999952,0,yes,yes
0.38,0.28,0.9,6,2,yes,no,no,no,2,1,yes,yes
0.48,0.34,0.883333333,1,2,no,no,no,no,3.900000095,0,no,yes
0.28,0.27,0.7,1,2,no,no,no,no,3.099999905,0,no,yes
0.37,0.34,0.77,5,2,no,no,no,no,3.200000048,1,yes,yes
0.35,0.27,0.93442623,5,2,yes,yes,no,yes,3.900000095,0,yes,yes
0.4,0.37,0.942028986,2,2,yes,no,no,no,3.900000095,0,yes,yes
0.36,0.16,0.805369128,2,2,no,no,yes,yes,1.799999952,1,no,yes
0.34,0.27,0.816901408,4,2,no,no,no,no,3.200000048,0,yes,yes
0.45,0.27,0.909090909,6,2,yes,no,no,no,4.300000191,0,yes,yes
0.4,0.31,0.924855491,2,2,no,no,yes,no,3.200000048,0,no,yes
0.38,0.27,1.027522936,1,2,no,no,no,no,3.200000048,1,yes,yes
0.18,0.06,0.8,6,4,yes,no,no,no,3.200000048,0,yes,yes
0.38,0.26,0.882629108,6,1,yes,no,no,no,3.200000048,0,no,yes
0.37,0.27,0.84375,1,1,no,no,no,yes,4.300000191,1,no,yes
0.16,0.13,1.416,5,2,yes,no,yes,yes,3.200000048,1,no,yes
0.37,0.31,0.811965812,2,2,no,yes,no,yes,10.60000038,0,no,yes
0.2,0.15,0.612244898,6,2,no,no,no,no,1.799999952,0,no,yes
0.32,0.24,0.951807229,1,2,no,yes,no,yes,3.200000048,0,no,yes
0.32,0.26,0.796875,2,2,no,no,no,yes,4.300000191,0,no,no
0.36,0.26,0.928104575,2,2,no,no,no,yes,3.900000095,0,no,no
0.34,0.27,0.8359375,1,2,no,no,no,no,3.900000095,0,no,no
0.34,0.21,0.918128655,1,2,no,no,no,yes,3.200000048,0,no,no
0.36,0.26,0.817610063,1,1,no,no,no,no,3.900000095,0,no,no
0.19,0.19,0.629757785,1,2,no,no,yes,no,1.799999952,0,no,no
0.34,0.25,0.8625,1,2,no,no,no,yes,3.099999905,0,no,no
0.23,0.21,0.710059172,1,2,no,no,no,yes,1.799999952,0,no,no
0.14,0.14,0.561440678,1,1,no,no,no,no,3.099999905,0,no,no
0.35,0.21,0.789473684,2,2,no,no,no,no,2,0,no,no
0.33,0.27,0.898954704,2,2,no,yes,no,no,3.200000048,0,no,yes
0.18,0.17,0.691823899,1,2,no,no,no,yes,3.200000048,0,no,no
0.26,0.26,0.860927152,1,2,no,no,no,yes,3.200000048,0,no,no
0.34,0.34,0.890909091,5,2,no,no,no,no,3.900000095,0,no,yes
0.26,0.24,0.563909774,1,2,no,no,no,yes,10.60000038,1,no,no
0.26,0.26,0.786259542,1,2,no,no,no,yes,4.300000191,1,no,no
0.22,0.21,0.615763547,1,1,no,no,no,no,3.099999905,0,no,no
0.29,0.23,0.588235294,1,1,no,no,no,no,3.200000048,0,no,no
0.29,0.16,0.681415929,1,2,no,no,no,yes,3.099999905,0,no,no
0.28,0.21,0.666666667,1,2,no,no,yes,no,3.200000048,0,no,no
0.25,0.22,0.777777778,1,2,no,no,yes,no,3.200000048,0,no,no
0.31,0.27,0.783783784,1,2,no,no,no,yes,3.099999905,0,no,no
0.36,0.27,0.752380952,1,2,no,no,no,yes,3.200000048,0,no,no
0.24,0.22,0.856589147,1,2,no,no,no,no,3.200000048,0,no,no
0.34,0.25,0.789189189,1,2,no,no,yes,no,3.200000048,0,no,no
0.37,0.21,0.770949721,3,1,no,no,no,no,3.099999905,0,no,no
0.34,0.29,0.843902439,5,2,no,yes,no,no,3.900000095,0,no,yes
0.28,0.28,0.724324324,2,1,no,no,no,no,3.900000095,0,no,no
0.36,0.25,0.753731343,1,2,no,no,no,no,3.200000048,0,no,no
0.36,0.22,0.918367347,5,2,no,no,no,no,3.900000095,1,no,no
0.35,0.23,0.876470588,3,2,no,no,no,no,3.200000048,0,no,no
0.24,0.12,0.465625,1,2,no,no,no,no,3.200000048,1,no,no
0.38,0.28,0.64690027,2,1,no,no,yes,no,3.200000048,0,no,no
0.35,0.26,0.747663551,4,2,no,no,no,no,3.200000048,0,no,no
0.4,0.26,0.790909091,2,2,no,no,no,no,5.300000191,0,no,no
0.4,0.27,0.877697842,2,2,no,no,no,no,2,0,no,no
0.36,0.22,0.795180723,5,2,yes,no,no,no,10.60000038,0,no,no
0.38,0.33,0.869767442,1,1,no,no,no,no,3.200000048,0,no,no
0.4,0.28,0.882352941,6,2,yes,no,no,no,4.300000191,0,yes,no
0.44,0.37,0.9,6,1,yes,no,no,no,3.200000048,0,no,yes
0.41,0.23,0.880794702,6,2,no,no,no,no,3.200000048,1,yes,no
0.37,0.24,0.8,5,2,yes,no,no,no,3.900000095,1,yes,yes
0.33,0.33,0.9,5,2,no,no,no,no,2,1,yes,yes
0.39,0.16,0.798076923,4,2,no,no,yes,no,1.799999952,0,no,yes
0.32,0.23,0.832369942,3,2,no,no,no,yes,3.200000048,0,no,no
0.38,0.17,0.868421053,6,2,yes,no,no,no,3.099999905,1,yes,yes
0.21,0.06,0.75,2,3,no,no,yes,yes,3.200000048,0,no,no
0.44,0.23,0.584070796,1,2,no,no,no,yes,4.300000191,0,no,yes
0.19,0.12,0.829015544,1,1,yes,no,yes,no,4.300000191,0,no,yes
0.39,0.19,0.716814159,1,2,no,no,no,no,10.60000038,0,no,no
0.4,0.34,0.904,1,2,no,no,no,no,3.099999905,1,yes,no
0.44,0.37,0.836734694,1,1,no,no,no,no,3.099999905,0,no,no
0.34,0.19,0.9,5,2,yes,no,no,yes,3.200000048,0,yes,yes
0.36,0.31,0.777777778,1,2,yes,no,no,yes,3.099999905,0,yes,no
0.27,0.25,0.722543353,1,1,no,no,no,no,2,0,no,no
0.39,0.26,0.766467066,3,2,no,no,no,no,3.099999905,0,no,no
0.36,0.34,0.897297297,1,2,no,no,no,no,3.200000048,1,no,no
0.37,0.26,0.794520548,2,2,no,no,no,yes,3.900000095,1,no,no
0.36,0.21,0.761006289,4,2,no,no,no,no,2,1,yes,no
0.43,0.09,0.518072289,5,1,no,no,no,no,3.200000048,1,no,no
0.39,0.23,0.8,1,2,no,no,no,no,3.200000048,1,yes,yes
0.33,0.32,0.9,1,2,no,no,no,no,10.60000038,0,no,no
0.43,0.27,0.9,2,1,no,no,no,yes,3.599999905,1,yes,no
0.34,0.19,0.8,2,1,no,no,no,no,3.099999905,0,no,no
0.2,0.11,0.860465116,1,2,no,no,no,yes,3.200000048,1,yes,no
0.28,0.2,0.9,1,2,no,no,no,yes,3.599999905,1,no,no
0.42,0.26,0.89516129,5,2,no,no,no,yes,3.200000048,0,no,yes
0.39,0.22,0.9,1,2,no,no,no,yes,3.200000048,0,no,no
0.74,0.66,0.8,6,2,yes,no,no,yes,3.200000048,1,yes,yes
0.27,0.22,0.564102564,1,1,no,no,no,no,3.599999905,0,no,no
0.24,0.24,0.9,5,2,yes,no,no,yes,3.099999905,0,no,no
0.37,0.17,0.657407407,1,1,no,no,no,no,3.099999905,1,no,no
0.43,0.34,0.751515152,6,3,no,no,no,yes,3.200000048,1,no,yes
0.34,0.17,0.843537415,6,1,no,no,no,yes,3.599999905,0,yes,no
0.58,0.51,0.898230088,1,2,yes,no,no,yes,3.200000048,0,yes,yes
0.4,0.32,0.793785311,1,2,no,no,no,no,3.099999905,0,no,no
0.42,0.15,0.895424837,6,2,no,no,no,no,3.200000048,1,yes,no
0.42,0.15,0.895424837,6,2,no,no,no,yes,3.200000048,1,yes,no
0.37,0.32,0.869767442,1,2,no,no,yes,no,4.300000191,0,no,yes
0.39,0.34,0.863945578,1,2,no,no,no,no,3.200000048,0,no,no
0.39,0.26,0.886075949,1,2,no,no,no,yes,3.200000048,1,no,no
0.28,0.08,0.890756303,1,1,yes,no,no,yes,3.599999905,1,no,no
0.34,0.27,0.68,1,2,no,no,no,yes,10.60000038,1,no,no
0.25,0.22,1.05,4,2,no,no,no,no,3.599999905,1,no,yes
0.35,0.31,0.8,2,1,no,no,yes,no,3.599999905,0,no,no
0.33,0.14,0.8,5,1,no,no,yes,no,3.599999905,1,no,no
0.37,0.32,0.837563452,5,2,no,no,yes,no,4.300000191,0,no,yes
0.26,0.26,0.9,1,2,no,no,no,no,3.900000095,0,no,yes
0.24,0.29,0.81,1,2,no,no,no,no,3.900000095,0,no,no
1.42,1.1,1.0375,1,1,yes,no,yes,yes,3.200000048,1,no,yes
1.42,1.1,1.0375,1,1,yes,no,yes,yes,3.200000048,1,no,yes
0.39,0.2,0.858974359,1,2,no,no,no,no,4.300000191,0,no,no
0.42,0.35,0.744360902,2,2,no,no,no,no,1.799999952,0,no,no
0.41,0.31,0.885135135,1,2,yes,no,no,no,10.60000038,0,no,yes
0.37,0.26,0.894117647,2,2,no,no,no,no,4.300000191,0,no,no
0.26,0.19,0.882758621,2,2,no,no,no,yes,3.900000095,0,no,no
0.37,0.16,0.796296296,6,1,no,no,no,no,3.099999905,1,no,yes
0.43,0.36,0.8875,4,2,no,no,yes,yes,3.900000095,1,yes,yes
0.4,0.39,0.794117647,6,2,yes,no,no,yes,3.599999905,1,no,yes
0.47,0.32,0.746478873,5,2,no,no,no,yes,4.300000191,0,no,no
0.36,0.2,0.692307692,5,2,no,no,no,no,4.300000191,0,no,no
0.34,0.27,0.785714286,1,2,no,no,yes,yes,4.300000191,0,no,no
0.29,0.29,0.9,4,2,no,no,no,no,3.599999905,0,yes,no
0.39,0.33,0.899224806,1,2,no,no,no,yes,3.099999905,1,no,no
0.31,0.31,0.901408451,5,1,no,no,no,no,3.200000048,0,yes,no
0.4,0.32,0.8828125,1,2,no,no,no,no,3.200000048,0,no,no
0.39,0.18,0.875,1,2,no,no,no,no,3.900000095,0,no,no
0.41,0.34,0.764705882,5,1,no,no,no,no,3.599999905,0,no,yes
0.38,0.36,0.712962963,1,2,no,no,no,yes,3.599999905,1,no,no
0.33,0.16,0.7,5,2,no,no,no,no,3.200000048,0,no,no
0.39,0.39,0.868965517,5,2,no,no,no,yes,3.599999905,0,yes,yes
0.29,0.1,0.644736842,2,2,no,no,no,no,3.099999905,0,no,no
0.36,0.14,0.640350877,1,1,no,no,no,no,3.599999905,1,no,no
0.36,0.24,0.894273128,5,3,no,no,no,no,3.599999905,0,no,no
0.47,0.36,0.714285714,5,1,no,no,no,no,3.599999905,0,no,no
0.34,0.29,0.8,1,2,no,no,no,yes,3.200000048,0,no,no
0.36,0.27,0.72972973,1,1,no,no,no,no,2,0,no,no
0.34,0.29,0.8,1,2,no,no,no,yes,3.599999905,0,no,no
0.38,0.37,0.872093023,3,2,no,no,no,yes,10.60000038,0,no,yes
0.38,0.3,0.785498489,6,1,no,no,no,no,3.200000048,0,no,no
0.4,0.32,0.851282051,1,2,no,no,no,no,3.200000048,0,no,no
0.47,0.13,0.8,3,3,yes,no,no,yes,3.099999905,0,no,yes
0.35,0.31,0.888888889,1,2,no,no,no,no,3.200000048,0,yes,no
0.41,0.24,0.89516129,1,2,no,no,no,no,3.599999905,0,no,no
0.38,0.24,0.760869565,1,2,no,no,no,yes,3.200000048,0,yes,no
0.38,0.29,0.785234899,1,2,no,no,no,no,3.200000048,0,yes,no
0.29,0.25,0.860869565,1,2,no,no,no,no,3.099999905,0,no,yes
0.36,0.22,0.705263158,6,4,no,no,no,no,2,1,no,no
0.39,0.27,0.833333333,1,2,no,no,no,yes,3.200000048,1,no,no
0.41,0.34,0.885245902,1,2,no,no,no,yes,3.200000048,1,no,no
0.63,0.59,0.813609467,5,2,no,no,no,yes,4.300000191,0,no,yes
0.26,0.22,0.894736842,1,2,no,no,no,yes,2,1,no,no
0.28,0.23,0.877192982,6,2,no,no,no,no,3.200000048,1,no,no
0.31,0.26,0.897435897,1,2,yes,no,no,yes,4.300000191,1,yes,no
0.23,0.18,0.893617021,1,2,no,no,no,no,3.900000095,1,no,no
0.42,0.32,0.898203593,1,2,no,no,no,no,3.099999905,0,no,no
0.29,0.25,0.697247706,4,2,no,no,no,yes,4.300000191,1,yes,yes
0.32,0.27,0.8,1,1,no,no,no,no,3.200000048,0,no,no
0.35,0.21,0.877192982,2,1,no,no,no,yes,3.200000048,0,no,no
0.43,0.24,0.765853659,2,1,no,no,no,no,4.300000191,0,no,no
0.41,0.33,0.902857143,5,2,no,no,no,no,3.099999905,0,no,no
0.37,0.09,0.703125,1,2,no,no,no,no,2,0,no,no
0.39,0.3,0.800380228,1,1,yes,no,yes,no,3.200000048,0,no,no
0.46,0.27,0.84,5,2,no,no,no,yes,5.300000191,0,no,yes
0.38,0.27,0.870503597,1,2,no,no,no,no,2,0,no,no
0.33,0.3,0.46875,1,2,no,no,no,no,3.099999905,0,no,no
0.34,0.24,0.657276995,2,3,yes,no,no,no,3.200000048,0,no,no
0.27,0.23,0.757575758,1,2,no,no,no,no,2,0,no,yes
0.36,0.25,0.64516129,5,1,no,no,yes,no,10.60000038,0,no,no
0.37,0.23,0.754807692,1,2,no,no,no,no,10.60000038,0,no,no
0.25,0.18,0.718446602,1,2,no,no,no,no,1.799999952,0,no,no
0.35,0.25,0.704761905,1,1,no,no,no,no,3.200000048,0,no,no
0.26,0.23,0.514285714,1,2,no,no,no,no,10.60000038,0,no,no
0.34,0.23,0.941176471,1,1,no,no,no,no,1.799999952,0,no,no
0.330999985,0.253999996,0.848214286,3,2,no,no,no,no,3.900000095,1,no,no
0.375,0.292000008,0.916666667,1,1,no,no,no,no,4.300000191,0,no,no
0.234300003,0.229300003,0.775,1,2,no,no,no,yes,3.200000048,0,no,no
0.392000008,0.267999992,0.808383234,1,2,no,no,no,yes,3.200000048,0,no,no
0.348499985,0.287000008,0.494565217,1,2,no,no,no,no,3.200000048,0,no,no
0.261000004,0.233999996,0.518207283,2,1,no,no,no,no,3.099999905,0,no,no
0.322000008,0.231000004,0.941860465,6,2,no,no,no,yes,3.099999905,0,no,yes
0.217000008,0.09,0.753012048,1,2,no,no,no,no,3.900000095,1,no,no
0.126000004,0.123999996,0.272727273,1,1,no,no,no,no,4.300000191,0,no,no
0.312999992,0.248999996,0.731225296,3,1,no,no,no,no,3.099999905,0,no,no
0.324000015,0.267000008,0.887323944,1,1,no,no,no,no,3.200000048,0,no,no
0.380999985,0.296000004,0.897435897,1,1,no,no,no,no,3.099999905,0,yes,no
0.35,0.243999996,0.8,1,2,no,no,no,no,3.099999905,0,no,no
0.098999996,0.058000002,0.651567944,2,1,no,no,no,yes,3.200000048,0,no,no
0.218999996,0.213999996,0.559322034,1,2,no,no,no,yes,3.900000095,1,no,no
0.385999985,0.28,0.78111588,1,1,no,yes,no,no,3.099999905,0,no,no
0.362000008,0.257000008,0.872222222,2,3,no,no,no,no,3.099999905,0,no,no
0.297000008,0.250200005,0.697761194,2,1,no,no,no,no,3.200000048,0,no,no
0.399000015,0.282999992,0.446808511,1,3,no,no,no,no,2,0,no,no
0.287000008,0.268999996,0.93125,1,2,no,no,no,no,3.200000048,0,no,no
0.355999985,0.307000008,0.764444444,2,2,no,no,no,no,4.300000191,0,no,no
0.347000008,0.202000008,0.7,1,2,no,no,no,no,4.300000191,0,no,no
0.305,0.285,0.9375,2,2,no,no,no,yes,3.900000095,0,no,no
0.296000004,0.233999996,0.508152174,1,1,no,no,no,no,3.200000048,0,no,no
0.372999992,0.315,0.765432099,1,2,no,no,no,no,3.200000048,0,no,no
0.236000004,0.211000004,0.779166667,1,1,no,no,no,yes,3.200000048,0,no,no
0.334000015,0.296000004,0.895522388,3,1,no,no,no,no,3.200000048,0,no,no
0.311000004,0.27,0.774603175,2,1,no,no,no,yes,3.099999905,0,no,no
0.143000002,0.118999996,0.086956522,1,1,no,no,no,no,10.60000038,0,no,no
0.292999992,0.282000008,0.778877888,1,1,no,no,no,no,1.799999952,0,no,no
0.192999992,0.163999996,0.558558559,1,2,no,no,no,yes,3.200000048,0,no,no
0.354799995,0.312000008,0.689655172,6,2,no,no,no,yes,3.900000095,0,no,no
0.340999985,0.266000004,0.8984375,1,2,no,no,no,no,10.60000038,0,no,no
0.370999985,0.242999992,0.896551724,1,2,no,no,no,no,3.099999905,0,no,no
0.34,0.292000008,0.893617021,3,2,no,no,yes,yes,10.60000038,0,no,no
0.328800011,0.302399998,0.899742895,1,2,no,no,no,yes,3.200000048,1,yes,no
0.352000008,0.237000008,0.8,1,2,no,no,no,no,10.60000038,1,no,no
0.315100002,0.315100002,0.620689655,1,2,no,no,no,yes,3.099999905,0,no,no
0.349599991,0.267900009,0.800884956,1,2,no,no,no,no,1.799999952,0,no,no
0.345,0.237999992,0.903508772,2,2,no,no,no,yes,3.200000048,0,no,no
0.301000004,0.222999992,0.9,6,2,no,no,no,yes,3.900000095,0,no,no
0.337000008,0.267999992,0.86013986,1,2,no,no,no,no,5.300000191,0,no,no
0.311000004,0.305,0.718954248,1,2,no,no,no,yes,10.60000038,0,no,no
0.377700005,0.264899998,0.798657718,6,2,no,no,no,yes,10.60000038,0,no,no
0.320999985,0.247000008,0.8,5,2,no,no,no,no,5.300000191,0,no,no
0.358100014,0.271399994,0.896551724,2,2,no,no,no,no,2,0,no,no
0.327000008,0.283999996,0.731428571,2,1,no,no,no,no,4.300000191,0,no,no
0.364000015,0.202999992,0.886138614,1,1,no,no,no,no,3.099999905,1,no,no
0.314899998,0.219300003,0.802469136,6,2,no,no,no,no,3.900000095,1,no,no
0.442000008,0.271299992,0.898089172,6,1,no,no,no,yes,3.099999905,1,no,yes
0.357999992,0.237999992,0.824817518,5,2,no,no,no,yes,3.200000048,0,no,no
0.324000015,0.265,0.714626033,5,1,no,no,no,no,2,0,no,no
0.384000015,0.263999996,0.814285714,1,2,no,no,no,yes,3.200000048,0,no,no
0.387000008,0.213999996,0.689655172,3,2,no,no,no,yes,3.099999905,0,no,no
0.361399994,0.288299999,0.692840679,1,2,yes,no,no,no,3.200000048,1,no,no
0.335999985,0.334000015,0.8,1,2,no,no,no,no,2,0,no,no
0.347200012,0.307199993,0.76,2,1,no,no,no,yes,3.200000048,1,no,no
0.22,0.090100002,0.692913386,1,2,no,no,yes,yes,4.300000191,1,no,no
0.317199993,0.301900005,0.5,1,1,no,no,no,no,10.60000038,0,no,no
0.517999992,0.377000008,0.76744186,1,2,no,yes,no,yes,3.099999905,0,yes,yes
0.308799992,0.306499996,0.840560408,1,2,no,no,no,yes,4.300000191,1,no,no
0.329500008,0.274200001,0.468085106,6,1,no,no,no,no,3.099999905,0,no,no
0.327999992,0.284500008,0.9,1,2,no,no,yes,no,3.200000048,0,no,no
0.36,0.322000008,0.648648649,5,1,no,no,no,yes,3.099999905,0,no,no
0.313999996,0.276000004,0.940789474,6,2,no,no,no,no,3.200000048,0,no,no
0.387999992,0.273999996,0.709677419,1,1,no,no,no,no,3.200000048,0,no,no
0.370999985,0.192000008,0.902097902,2,2,no,no,no,yes,3.200000048,1,no,no
0.345,0.257999992,0.897196262,1,2,no,no,no,no,3.099999905,0,no,no
0.37,0.33,0.744525547,1,2,no,no,no,yes,2,0,no,no
0.322900009,0.311000004,0.868965517,1,2,no,no,no,no,3.200000048,0,no,no
0.367000008,0.151000004,0.780821918,6,3,no,no,no,no,3.900000095,0,yes,yes
0.297999992,0.198999996,0.81147541,5,2,no,no,no,no,10.60000038,0,no,no
0.365999985,0.261000004,0.777202073,5,1,no,no,no,no,5.300000191,0,no,no
0.288999996,0.23,0.801909308,1,1,no,no,no,no,3.099999905,0,no,no
0.370999985,0.22,0.700729927,3,1,no,no,yes,no,10.60000038,0,no,no
0.32,0.246000004,0.946666667,4,2,no,no,no,no,2,0,no,no
0.308999996,0.298999996,0.870967742,1,2,no,no,no,no,4.300000191,0,no,no
0.354000015,0.276000004,0.835106383,6,1,no,no,no,no,4.300000191,0,no,no
0.389000015,0.271000004,0.942028986,5,1,no,no,no,no,1.799999952,0,no,no
0.307999992,0.243299999,0.804123711,6,2,no,no,no,yes,3.900000095,1,no,no
0.355999985,0.263999996,0.572972973,6,1,no,no,no,yes,2,1,no,no
0.317000008,0.222000008,0.608,3,1,no,no,no,no,3.200000048,0,no,no
0.282000008,0.212999992,0.5,5,1,no,no,no,no,4.300000191,0,no,no
0.296000004,0.208999996,0.901694915,1,2,no,no,no,no,3.099999905,0,no,no
0.367999992,0.266000004,0.897790036,1,2,no,no,no,no,2,0,no,no
0.36,0.266000004,0.898989899,1,2,no,no,no,no,3.200000048,0,no,no
0.295,0.291000004,0.752941176,1,2,no,no,no,yes,3.200000048,1,no,no
0.295599995,0.275400009,0.592592593,4,3,no,no,no,yes,1.799999952,0,no,no
0.360999985,0.278999996,0.747826087,1,2,no,no,no,no,1.799999952,0,no,no
0.278999996,0.278999996,0.736111111,5,2,no,no,no,no,10.60000038,0,no,no
0.292999992,0.287999992,0.8,1,2,no,no,no,no,3.200000048,0,yes,no
0.372599983,0.275699997,0.75,5,2,no,no,no,no,2,0,no,no
0.2775,0.2775,0.74556213,4,2,no,no,no,no,3.200000048,1,no,no
0.373100014,0.283799992,0.953191489,6,2,yes,no,no,no,3.900000095,0,no,no
0.183999996,0.163999996,0.899122807,2,2,yes,no,no,no,3.599999905,1,yes,yes
0.320600014,0.279699993,0.886524823,1,1,no,no,no,no,3.099999905,0,no,no
0.365,0.28,0.803030303,1,2,yes,no,no,no,3.200000048,1,no,no
0.37,0.232000008,0.798418972,3,1,no,no,no,no,3.200000048,0,no,no
0.318999996,0.292999992,0.655870445,6,1,no,no,no,no,2,0,no,no
0.306499996,0.193099995,0.952380952,1,2,no,no,no,no,1.799999952,0,no,no
0.335999985,0.186000004,0.790575916,6,2,no,no,no,yes,3.200000048,0,no,no
0.364000015,0.128000002,0.952380952,5,2,no,no,no,no,3.900000095,0,no,no
0.302000008,0.158999996,0.9,5,2,no,no,no,no,3.200000048,0,no,no
0.352700005,0.268400002,0.897959184,6,2,no,no,no,yes,1.799999952,0,no,no
0.414700012,0.308799992,0.898305085,5,2,no,no,no,no,3.099999905,0,no,no
0.156000004,0.153000002,0.498084291,1,1,no,no,no,no,5.300000191,0,no,no
0.278999996,0.275,0.947826087,1,2,no,no,no,no,3.200000048,0,no,no
0.395999985,0.380999985,0.861111111,1,1,no,no,no,yes,3.200000048,0,no,no
0.376699982,0.312399998,0.803278689,1,2,no,no,no,no,3.200000048,0,no,no
0.340999985,0.251000004,0.902439024,1,2,no,no,no,no,4.300000191,0,no,no
0.155299997,0.133299999,0.594594595,2,2,no,no,no,yes,3.200000048,1,no,no
0.365999985,0.275,0.899328859,6,2,no,no,no,no,3.900000095,0,no,no
0.37,0.246000004,0.895679648,1,1,no,no,no,yes,10.60000038,0,no,no
0.357000008,0.298999996,0.75308642,1,2,no,no,no,yes,2,0,no,no
0.277999992,0.218999996,0.6,1,1,no,no,no,yes,3.200000048,0,no,no
0.338300018,0.268999996,0.92,6,4,yes,yes,no,no,3.900000095,0,no,yes
0.298999996,0.267000008,0.489130435,1,1,no,no,no,no,3.900000095,0,no,no
0.311000004,0.306000004,0.9,1,2,no,no,no,no,3.099999905,0,no,no
0.385,0.242000008,0.904,5,2,no,no,no,no,3.200000048,1,no,yes
0.359000015,0.267000008,0.557768924,1,2,no,no,no,yes,3.900000095,0,yes,no
0.325,0.277900009,0.770833333,5,2,no,no,no,no,3.900000095,0,no,no
0.347000008,0.205,0.90070922,1,2,no,no,no,no,3.900000095,0,no,no
0.324000015,0.223099995,0.36875,1,2,no,no,no,yes,4.300000191,1,no,no
0.297000008,0.262999992,0.901408451,2,2,no,no,no,no,3.200000048,0,no,no
0.175100002,0.171200008,0.753098178,6,2,no,no,no,no,4.300000191,1,no,no
0.368699989,0.267999992,0.8,2,2,no,no,no,no,3.200000048,0,no,no
0.323800011,0.287299995,0.8,1,1,no,no,no,no,1.799999952,0,no,no
0.310599995,0.301499996,0.903448276,1,1,no,no,no,no,3.200000048,0,no,no
0.355400009,0.275699997,0.950570342,1,2,no,no,no,no,10.60000038,0,no,no
0.311000004,0.298999996,0.803278689,1,2,no,no,no,no,3.200000048,0,no,no
0.364000015,0.248999996,0.8,1,2,no,no,no,no,3.200000048,0,no,no
0.337999992,0.288999996,0.905405405,1,2,no,no,no,yes,10.60000038,0,no,no
0.336500015,0.253799992,0.898305085,3,2,no,no,no,no,10.60000038,0,no,no
0.225,0.21,0.857142857,2,1,no,no,no,no,3.900000095,1,no,no
0.324000015,0.156000004,0.721153846,1,2,no,no,no,no,3.200000048,1,no,no
0.323699989,0.300200005,0.88,1,2,no,no,no,yes,3.900000095,0,no,no
0.25,0.18,0.880434783,2,1,no,no,no,yes,10.60000038,0,yes,no
0.36,0.23,0.754545455,1,2,no,no,no,yes,4.300000191,0,no,yes
0.35,0.23,0.75,2,1,no,no,yes,no,3.200000048,1,no,yes
0.35,0.27,0.4,1,1,no,no,no,no,3.900000095,0,yes,no
